"Data Source","World Development Indicators",

"Last Updated Date","2023-03-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Australia","AUS","Unemployment, youth male (% of male labor force ages 15-24) (national estimate)","SL.UEM.1524.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","11.7299995422363","11.3500003814697","10.1800003051758","13.2799997329712","19.3999996185303","17.5200004577637","15.5600004196167","15.2700004577637","15.039999961853","13.3699998855591","10.6599998474121","13.2299995422363","18.5599994659424","20.7700004577637","19.7199993133545","17.4200000762939","15.539999961853","16.4099998474121","16.9300003051758","15.3199996948242","13.75","12.8900003433228","14.5900001525879","13.789999961853","12.6099996566772","11.8500003814697","10.8900003433228","10.5500001907349","9.47999954223633","9.02000045776367","12.4799995422363","11.9499998092651","11.9399995803833","12.460000038147","13.039999961853","14.1099996566772","14.2399997711182","13.8199996948242","13.6499996185303","12.8299999237061","12.8199996948242","15.25","12.6400003433228",
"Australia","AUS","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.3930865071327","41.6067979815309","41.7833963623434","41.8837564683766","42.3031211485597","42.7139577202406","42.9056773347192","43.0388476806893","43.1983622924405","43.3748262769202","43.8472455058696","44.1759470706181","44.2766319786021","44.6501331457529","44.5503240645186","44.8937185993746","45.0500199095662","45.1469109208539","45.2571004253006","45.4108535240611","45.3240645299161","45.5044815008785","45.6299699940914","45.7368058891223","45.9252121507663","46.1225022330614","46.4351694323025","46.6416754038444","46.8188316145522","46.9447188016382","46.9923915762829","47.1699619073236",
"Australia","AUS","Labor force with intermediate education (% of total working-age population with intermediate education)","SL.TLF.INTM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.5400009155273","81.7699966430664","82.5199966430664","81.9700012207031","76.1399993896484","75.1900024414063","75.8099975585938","76.0699996948242","75.4499969482422","70.8300018310547","70.9400024414063","69.2799987792969","",
"Australia","AUS","Labor force participation rate, total (% of total population ages 15+) (national estimate)","SL.TLF.CACT.NE.ZS","","57.4300003051758","","","","","59.5299987792969","","","","","58.6699981689453","","","","","61.4199981689453","","","60.7599983215332","61.2999992370605","61.1399993896484","60.7799987792969","60.439998626709","60.5499992370605","60.810001373291","61.8899993896484","61.9599990844727","62.3800010681152","63.1599998474121","63.75","63.1399993896484","62.8600006103516","62.4500007629395","62.9300003051758","63.5400009155273","63.5200004577637","63.1199989318848","63","62.7599983215332","63.1399993896484","63.2999992370605","63.3600006103516","63.5900001525879","63.4599990844727","64.4000015258789","64.7600021362305","65.1800003051758","65.4800033569336","65.4300003051758","65.3899993896484","65.4199981689453","65.1500015258789","64.9400024414063","64.6999969482422","65","64.870002746582","65.1699981689453","65.629997253418","65.9499969482422","65.0299987792969","65.8499984741211",
"Australia","AUS","Ratio of female to male labor force participation rate (%) (national estimate)","SL.TLF.CACT.FM.NE.ZS","","33.6874065917899","","","","","41.9189481875005","","","","","46.2333485205566","","","","","55.2306550509594","","","55.558389182367","57.1483310576948","57.3350393981723","57.6520718244973","58.2192678665433","59.4098350649974","61.0876418615682","63.6567367874998","64.9588545335457","66.2679452764323","67.8992731800632","69.122903203276","69.6409431501754","70.0661008378955","70.292316271636","71.4576797146828","72.618886664467","73.1041038012383","73.3972627822667","73.782670758345","74.2386526218493","75.613817576077","76.6072902442063","76.9466513079805","78.1520815374734","77.8772157223775","79.0262229362323","79.6234802861362","80.0855026672366","80.6251680289509","81.2586411067539","80.9977889938921","81.5574367517152","81.9322427259901","82.1963871786844","82.66385348637","83.1481272405781","84.050993534142","84.6654355737641","85.2452120334132","85.7142811167881","85.9651603332927","86.6808214519779",
"Australia","AUS","Labor force with basic education, male (% of male working-age population with basic education)","SL.TLF.BASC.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.2300033569336","73.7099990844727","72.9599990844727","73.3600006103516","60.5400009155273","59.2999992370605","57.1699981689453","56.5999984741211","57.0900001525879","51.7000007629395","52.2900009155273","49.2700004577637","",
"Australia","AUS","Labor force with advanced education, female (% of female working-age population with advanced education)","SL.TLF.ADVN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.5899963378906","81.879997253418","82.2900009155273","82.4400024414063","78.25","77.0400009155273","78.2200012207031","77.1999969482422","78.1999969482422","75.9199981689453","76.9199981689453","75.4499969482422","",
"Australia","AUS","Labor force participation rate for ages 15-24, total (%) (modeled ILO estimate)","SL.TLF.ACTI.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.1050033569336","69.6650009155273","69.3949966430664","68.734001159668","70.5849990844727","71.6439971923828","71.6640014648438","70.0640029907227","69.8730010986328","69.9229965209961","70.181999206543","70.6719970703125","69.9820022583008","70.2220001220703","70.1429977416992","70.8119964599609","70.802001953125","70.7620010375977","70.7519989013672","69.1009979248047","68.4309997558594","68.140998840332","67.5210037231445","66.8209991455078","66.5609970092773","67.2610015869141","66.7910003662109","66.890998840332","67.8410034179688","68.1210021972656","66.2310028076172","68.5699996948242",
"Australia","AUS","Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)","SL.TLF.ACTI.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.8880004882813","66.7289962768555","66.5299987792969","65.7570037841797","68.1869964599609","69.5989990234375","69.5210037231445","67.5540008544922","67.6419982910156","67.9940032958984","68.4769973754883","69.0920028686523","68.2470016479492","69.0370025634766","69.1110000610352","69.6060028076172","69.5240020751953","69.7249984741211","69.5039978027344","67.7570037841797","67.2109985351563","67.4879989624023","66.802001953125","66.2779998779297","66.2570037841797","66.7300033569336","66.3889999389648","66.3759994506836","67.5559997558594","67.9980010986328","66.5400009155273","69.0199966430664",
"Australia","AUS","Average working hours of children, working only, ages 7-14 (hours per week)","SL.TLF.0714.WK.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Average working hours of children, working only, female, ages 7-14 (hours per week)","SL.TLF.0714.WK.FE.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Average working hours of children, study and work, male, ages 7-14 (hours per week)","SL.TLF.0714.SW.MA.TM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Children in employment, female (% of female children ages 7-14)","SL.TLF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Child employment in services (% of economically active children ages 7-14)","SL.SRV.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Children in employment, self-employed, male (% of male children in employment, ages 7-14)","SL.SLF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Child employment in manufacturing, female (% of female economically active children ages 7-14)","SL.MNF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","GDP per person employed (constant 2017 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68406.9420500867","69036.428277848","71690.8583934876","72245.0306912553","72399.1482298346","74206.1073291417","76484.7323554907","78625.1259473862","81061.3053455665","82072.0663791138","82687.1573956385","84387.2721420846","85085.0617639954","87188.5998727864","87012.2919098941","87290.5445061173","87845.1591548055","88478.9896086742","89466.3671024613","89623.7308455793","90239.5481273703","92616.8497867836","94111.4959294903","95872.0434998119","96047.8279778776","96970.5261698895","96938.3972750907","97173.2428385081","97080.2715986766","98380.6360053196","97741.5675916097",
"Australia","AUS","Children in employment, unpaid family workers (% of children in employment, ages 7-14)","SL.FAM.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.6800003051758","76.3399963378906","76.0199966430664","76.25","76.4100036621094","76.4000015258789","76.4100036621094","76.2799987792969","76.3899993896484","75.8099975585938","75.4400024414063","75.25","75.7200012207031","75.9000015258789","76.0400009155273","76.6900024414063","77.5899963378906","77.8899993896484","77.4899978637695","77.4700012207031","78.2200012207031","79.0800018310547","79.3000030517578","79.0100021362305","79.129997253418","79.1399993896484","79.2600021362305","79.6500015258789","79.7200012207031","","",
"Australia","AUS","Vulnerable employment, female (% of female employment) (modeled ILO estimate)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.93999981880188","10.0499995946884","10.2900002002716","10.0000004768372","9.73999965190887","9.65999996662139","10.0700001716614","9.37999975681305","9.20000004768372","9.24999988079071","8.94999957084656","9.18000036478043","8.91999989748001","8.7599995136261","8.96000021696091","8.50000014901161","8.27000007033349","8.42999964952469","8.45999962091446","8.51999980211258","8.35999992489814","8.28000023961068","7.88000011444092","8.27000001072884","8.21999981999398","8.39000010490418","8.33999966084957","8.13999985158443","8.18999977409839","","",
"Australia","AUS","Employment to population ratio, 15+, male (%) (national estimate)","SL.EMP.TOTL.SP.MA.NE.ZS","","","","","","","","","","","","","","","","","","","","74.3899993896484","74.370002746582","74.2900009155273","72.5100021362305","69.2600021362305","69.629997253418","69.7399978637695","70.0400009155273","69.4899978637695","70.1500015258789","71.1399993896484","70.5","67.2600021362305","65.75","65.0800018310547","66.2600021362305","67.3600006103516","67.1699981689453","66.7399978637695","66.9300003051758","67.1600036621094","67.4400024414063","66.8499984741211","67.0999984741211","67.3300018310547","67.7300033569336","68.5699996948242","68.870002746582","69.5800018310547","69.75","68.1900024414063","68.6900024414063","68.6399993896484","68.0400009155273","67.3099975585938","66.6999969482422","66.7900009155273","66.6100006103516","66.7799987792969","67.2200012207031","67.4199981689453","65.4499969482422","66.9700012207031",
"Australia","AUS","Self-employed, total (% of total employment) (modeled ILO estimate)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","20.1499996185303","20.4400005340576","20.25","20.0200004577637","19.9400005340576","20.1399993896484","19.9099998474121","19.6200008392334","19.9799995422363","20.2000007629395","20.3400001525879","19.8700008392334","19.6599998474121","19.6599998474121","18.9599990844727","18.3099994659424","18.1900005340576","18.2399997711182","18.3700008392334","17.7900009155273","17.1800003051758","16.8400001525879","17.1399993896484","17.0599994659424","17.0499992370605","16.8999996185303","16.4599990844727","16.5799999237061","","",
"Australia","AUS","Employers, male (% of male employment) (modeled ILO estimate)","SL.EMP.MPYR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.02000045776367","8.78999996185303","8.76000022888184","8.97000026702881","9.0600004196167","8.82999992370605","8.94999980926514","9.10999965667725","8.9399995803833","9.27999973297119","9.44999980926514","9.23999977111816","9.09000015258789","9.10999965667725","9.17000007629395","8.89000034332275","8.30000019073486","8.42000007629395","8.57999992370605","8.52999973297119","8.09000015258789","8.01000022888184","7.96999979019165","7.98000001907349","7.78000020980835","7.88000011444092","7.94000005722046","7.53000020980835","7.57000017166138","","",
"Australia","AUS","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","SL.EMP.1524.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.0550003051758","57.193000793457","57.507999420166","60.2060012817383","62.1870002746582","61.6360015869141","60.2299995422363","61.0019989013672","61.9339981079102","62.5779991149902","61.6879997253418","61.7869987487793","62.3759994506836","62.7280006408691","64.1549987792969","64.4280014038086","64.9550018310547","65.4550018310547","61.6040000915527","61.3009986877441","60.576000213623","59.7239990234375","58.5660018920898","57.4179992675781","58.1150016784668","57.898998260498","58.1940002441406","59.3720016479492","59.4650001525879","55.8810005187988","59.5419998168945",
"Australia","AUS","Employment in agriculture (% of total employment) (modeled ILO estimate)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3600001335144","5.05000019073486","5.11999988555908","4.90000009536743","4.78000020980835","4.84000015258789","4.90999984741211","4.84999990463257","4.92999982833862","4.8600001335144","4.75","4.38000011444092","3.91000008583069","3.74000000953674","3.57999992370605","3.41000008583069","3.3199999332428","3.30999994277954","3.23000001907349","3.23000001907349","2.8199999332428","2.79999995231628","2.61999988555908","2.79999995231628","2.64000010490417","2.61999988555908","2.59999990463257","2.61999988555908","2.55999994277954","","",
"Australia","AUS","Child employment in agriculture, male (% of male economically active children ages 7-14)","SL.AGR.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)","SI.SPR.PC40.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.49","","","",
"Australia","AUS","Poverty gap at $6.85 a day (2017 PPP) (%)","SI.POV.UMIC.GP","","","","","","","","","","","","","","","","","","","","","","1.1","","","","1.1","","","","1","","","","","","1.1","","","","","","1","","1.1","0.7","","","","0.5","","0.5","","","","0.6","","0.6","","0.6","","","",
"Australia","AUS","Multidimensional poverty headcount ratio, male (% of male population)","SI.POV.MDIM.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Multidimensional poverty index, children (population ages 0-17) (scale 0-1)","SI.POV.MDIM.17.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","1.2","","","","1.3","","","","1","","","","","","1.2","","","","","","1","","1.2","0.7","","","","0.7","","0.7","","","","0.7","","0.5","","0.7","","","",
"Australia","AUS","Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","","","","","","","","","","","","","","","","7.7","","","","7.5","","","","7.3","","","","","","7.6","","","","","","7.4","","7.4","7.7","","","","7.2","","7.3","","","","7.4","","7.4","","7.3","","","",
"Australia","AUS","Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","","","","","39.2","","","","40.2","","","","40.6","","","","","","40.4","","","","","","40.9","","40.9","40.9","","","","42.7","","42","","","","42.1","","41.1","","41.8","","","",
"Australia","AUS","Domestic private health expenditure per capita, PPP (current international $)","SH.XPD.PVTD.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","607.02342194","658.5326479","684.22027708","734.12277453","779.64642439","800.34811126","853.50889094","861.82068449","912.35984629","959.14922539","991.62839502","1005.61598541","1086.89102729","1341.47345942","1391.44457313","1386.18740626","1457.65360118","1476.48460582","1522.22196705","1499.28918488","","",
"Australia","AUS","Out-of-pocket expenditure per capita (current US$)","SH.XPD.OOPC.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","344.10425465","319.70151413","352.67705033","430.6849647","531.80760136","591.86126011","628.98097417","722.04741226","778.9476087","761.22582118","976.60981145","1123.83395407","1201.11266778","1133.96929431","1088.03148974","911.32545719","921.68951579","961.65288514","956.02370496","867.36731893","","",
"Australia","AUS","Domestic general government health expenditure (% of general government expenditure)","SH.XPD.GHED.GE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.60132885","14.70855331","15.51416397","15.48101139","15.94705105","15.90276814","15.93996906","16.49022293","15.61295509","15.88237","16.07910347","16.42074203","16.28821373","15.51683426","15.706563","16.29380035","16.45310211","16.51296043","16.34828949","16.25481606","","",
"Australia","AUS","External health expenditure per capita (current US$)","SH.XPD.EHEX.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","",
"Australia","AUS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.61383343","7.69622898","7.89332151","7.90449524","8.10948753","7.99008226","7.98943853","8.06755352","8.25585651","8.56316471","8.4308424","8.54153824","8.67564774","8.76116371","9.03597069","9.32758904","9.24815178","9.26682281","9.1550045","9.91078568","","",
"Australia","AUS","Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure","SH.UHC.OOPC.25.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Increase in poverty gap at $3.20 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line)","SH.UHC.NOP2.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","",
"Australia","AUS","Increase in poverty gap at $1.90 ($ 2011 PPP) poverty line due to out-of-pocket health care expenditure (% of poverty line)","SH.UHC.NOP1.ZG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","",
"Australia","AUS","Tuberculosis case detection rate (%, all forms)","SH.TBS.DTEC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87","87","87","87","87","87","87","87","87","87","87","87","87","87","87","87","87","87","87","87","87","87",
"Australia","AUS","Prevalence of severe wasting, weight for height, female (% of children under 5)","SH.SVR.WAST.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","Intentional homicides, male (per 100,000 male)","VC.IHR.PSRC.MA.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.7912203818697","2.30014485074629","2.1233419324835","2.44851549226277","2.31600601325368","2.41567778209654","2.66387800643017","2.64644694643231","2.45725854267347","2.79081700182639","2.38510792123848","2.41158104798056","2.52935719783193","2.10033830747229","1.71860758066546","1.63490100132113","1.83568134062328","1.62358750241558","1.50035187940172","1.71769397949045","1.23972892013926","1.40242072018032","1.39854626360447","1.30116026442679","1.26642861775096","1.26966658480731","1.21634529775802","1.1761206346935","1.08876464247308","1.24289805264167","1.18123025130674","",
"Australia","AUS","Internally displaced persons, new displacement associated with conflict and violence (number of cases)","VC.IDP.NWCV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Australia","AUS","High-technology exports (% of manufactured exports)","TX.VAL.TECH.MF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.5306590560344","15.3440414424168","16.6642779916193","16.506959953697","17.9435493790703","17.2803118305857","18.0024569081412","18.9827747031452","19.6853148062394","20.6098142642049","18.0893930210522","18.176920841265","21.3110317218086","21.4872208297085","22.3902304215337",
"Australia","AUS","Export value index (2000 = 100)","TX.VAL.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.15479471","94.41071294","98.49601693","87.50986372","87.80201784","100","99.24315489","101.8202485","110.1871916","135.531495","166.1132042","193.2622999","221.320618","293.182255","241.6315821","332.9151156","425.4443373","401.8684712","396.0848844","375.7215009","293.8505501","301.3986205","361.8747222","402.5300045","424.3045207","392.3226492","",
"Australia","AUS","Merchandise exports to low- and middle-income economies in Sub-Saharan Africa (% of total merchandise exports)","TX.VAL.MRCH.R6.ZS","1.38415146571753","1.2272824460124","1.32162383227862","1.02007713657499","1.15540926342659","1.54739538855679","1.72266919072409","2.06389191045972","1.88298778756035","2.18365539032929","2.86320210149414","3.05288038614232","2.25107587056083","1.72762509470942","1.72484980924151","1.45544428887827","1.1711719240877","0.921553876090153","0.999293247044803","0.823898957040472","0.861504561199877","1.37391207897703","0.909956287878068","0.862731814717588","1.36629335378058","0.748127912326675","0.858038921471991","0.555509939970727","0.50237406846388","0.416615852049673","0.445514733062349","0.486720862411382","0.727286903080745","0.7540708122213","0.810149161024425","1.09452509562793","1.51794544993886","1.64332385813582","1.53381789215571","1.52301807169497","1.67758887177768","1.66588114224575","1.69907484390673","1.8067699851042","2.08826157836114","2.05412842784535","2.02336873009881","2.02667959544272","1.69492357862865","1.3609125245701","1.27150210436796","1.10747818117366","1.12466639327073","1.11155274636861","0.908043844434102","0.989699932614555","0.811507434901483","0.903110326179396","0.88385294591114","0.657899767035741","0.569139548989175","",
"Australia","AUS","Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports)","TX.VAL.MRCH.R2.ZS","0.489396411092985","0.598674363908488","0.727538852296698","0.728111595717839","0.446713465220166","0.4133219470538","0.470105694904559","0.369267762065609","0.309571144561204","0.351744034563293","0.19659678417856","0.220876775619794","0.172722708660547","0.133897728434952","0.162541379086523","0.14840845163875","0.129387336147995","0.213431369176442","0.0599354221809565","0.0348955515129523","0.034821088521736","0.0796131999327161","0.0758183744812099","0.115166398509611","0.182233833548604","0.25851008206999","0.201307255618978","0.519126279925184","0.324101472236813","0.13400100402783","0.28307642307869","0.30234380972944","0.352463874364261","0.756249031723023","0.851485769704078","0.693806625743182","0.617791784011636","0.826815902898328","0.939041894666487","0.503478563091635","0.55086021582651","0.483448299939948","0.48819677193054","0.535886498912709","0.518423230778143","0.618187031960863","0.76038363834816","0.844219001611444","1.14192436090145","0.534228299553507","0.678310715551251","0.656757357502622","0.686743843154616","0.706664766340765","0.501860634796629","0.5209918272598","0.45153635270562","0.688635201119974","0.37807060410221","0.371482310858703","0.337727136863248","",
"Australia","AUS","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","2050000000","2363000000","2356000000","2805000000","3053000000","3005000000","3171000000","3478000000","3526000000","4220000000","4770000000","5213000000","6461000000","9559000000","11016000000","11948000000","13193000000","13367000000","14416000000","18663000000","21944000000","21477000000","21360000000","20113000000","23111000000","22604000000","22569000000","26621000000","33233000000","37125000000","39752000000","41854000000","42824000000","42723000000","47528000000","53111000000","60301000000","62910000000","55893000000","56080000000","63870000000","63387000000","65033000000","70377000000","86565000000","106097000000","123437000000","141358000000","187257000000","154331000000","212634000000","271733000000","256675000000","252981000000","239975000000","187684000000","192505000000","231131000000","257098000000","271005000000","250823000000","344829000000",
"Australia","AUS","Insurance and financial services (% of commercial service exports)","TX.VAL.INSF.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.00224035174453","5.74022998327902","7.44637745009801","8.94178369328802","9.44199843229203","6.66724228620841","8.09422485420812","7.54949416030475","6.84780038001927","6.84903730363847","5.90052056684006","5.5963852889978","5.18289800253308","5.02676664673026","4.5677314925071","4.58917710905997","5.14607695823191","6.72997490028512","6.63619558978781","4.01819318213032","3.05956008152566","2.59895310008892","3.70146942466307","4.6308035883331","6.31116672076087","6.40367910475383","6.40548436380703","5.39414691235552","5.72316545506843","5.88493756330097","5.92557319224597","7.4741406790964","8.81292642975569",
"Australia","AUS","Agricultural raw materials exports (% of merchandise exports)","TX.VAL.AGRI.ZS.UN","","","","39.0878290244677","37.2519844867083","33.1901785021128","33.7377509063718","28.7036267891705","28.1770357234105","25.9366703249456","18.9541617843537","13.9605370414311","18.4907505902597","23.2487998323231","14.5451101313322","11.2625036081007","14.3254761280628","13.2698852821173","13.5604599417812","12.8646215975867","10.7116118381107","11.2569007351769","10.840388088985","10.8384750086043","9.9421116427835","11.5673478606256","12.5220394615354","15.5024949348817","18.7534228535979","15.2778816693847","10.5178902956554","10.6563193565239","10.1432595724181","8.16595463027465","8.94509525452955","8.53249602140347","7.68134802127744","8.29343607253271","7.10534208234856","6.69019422027724","6.05812122082181","6.23540408356143","5.77630967662135","5.0149013398043","4.82092899843079","3.89836057967186","3.43443122853287","3.42597095876254","2.44195267626823","2.28287654355944","2.49104337066572","3.00569410485789","3.00531047364445","2.99470589444734","2.76493060320893","2.96531758830698","3.16692468528045","2.99020531601444","2.5892875535871","2.13478731519598","1.4290361183232","1.67335400394325",
"Australia","AUS","Net barter terms of trade index (2000 = 100)","TT.PRI.MRCH.XD.WD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","103.9860074","105.8724344","105.8018847","116.048584","130.9702366","145.3567283","152.3644109","174.4629064","162.8983843","178.7263134","200.2885825","181.8145129","176.8117884","164.9852955","148.1965091","147.9984555","172.4928872","175.7199208","192.9905599","194.4375285","",
"Australia","AUS","Computer, communications and other services (% of commercial service imports)","TM.VAL.OTHR.ZS.WT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.1004424121472","29.1639102630101","29.6071173373291","28.84573281504","27.6219719000213","25.7096863029422","24.5375580028042","24.8331781903071","25.591251162547","26.9704211551122","27.6333129125507","26.3548350786051","27.5318567152625","28.7871849349269","27.9260673248696","23.1087436158908","22.2888704484284","22.7248625124241","24.5778842098359","26.2377404554084","28.2538699263389","26.6680351973656","26.9055711561431","28.0885926556183","27.3132616372361","27.048232869211","27.6250131516159","26.0715868382431","25.875897110361","26.1241409850809","26.8150557713679","51.503146984991","55.7271574650077",
"Australia","AUS","Merchandise imports by the reporting economy, residual (% of total merchandise imports)","TM.VAL.MRCH.RS.ZS","3.21188878235858","2.53839381786168","2.66612532142375","2.40400393829997","2.71390878251037","2.82743029389601","2.5455106448627","2.8732024651906","2.71769698829064","3.21856488659073","3.03349500758975","2.74361676069317","3.05148767440251","3.08704880985068","2.94677616436021","2.98644677541434","2.28826905393551","1.92973995292884","1.95722146565282","2.55935324245046","2.02829361105816","1.61940520315438","1.56920075400068","1.57634053482498","1.76370823962324","1.4488069399221","1.30212065311847","1.37099604580553","1.34217847464127","1.47622585016203","1.34055692918084","1.25021919422496","1.27803065669446","1.05528466932859","0.96766608377224","1.17222335447734","1.23341623673803","1.36479648566325","1.16809373684547","1.31970833601435","1.12924052210012","1.1344021047238","1.21846052951205","1.28095448527093","0.514582784589078","0.469050979506443","0.773794459245366","0.811175765856809","1.73939859646697","4.0466078766778","3.82713582124542","4.09254975643114","3.4765994084666","3.36667521215805","3.1710561446891","3.00821260360559","1.55651634121479","5.57750198270027","2.28110692330363","1.79220269392611","1.00770242112371","",
